order_id,date,customer_id,customer_age,customer_city,product_id,product_category,product_price,quantity,total_price,payment_method
ad596f93-5771-40b6-840e-73bf4b8c21cf,2024-09-28,f70bf793-4a8e-4926-9990-8381e28fbe00,26,da Cunha,28,Alimentos,165.47,2,330.94,Boleto
ded00b90-f1ac-4694-96d9-ec284dd97dae,2024-12-23,2deb3e35-d734-4c02-98e3-04d6a5b3b741,26,Gomes do Norte,23,Esportes,201.01,1,201.01,Cartão de Crédito
629be4ca-956f-487b-b2bf-eb2670f5b748,2024-12-21,0391ea75-a86f-4eef-9fe7-8882b2adfbaf,47,Moreira de da Rocha,36,Eletrônicos,189.35,2,378.7,Cartão de Crédito
435b0b25-48a4-4ef8-9032-3ef25d5e3580,2024-07-18,aea1dccc-0b50-43c5-b006-af13c88f91e2,20,Gonçalves,36,Eletrônicos,189.35,5,946.75,Cartão de Débito
bc0e326f-0d31-4d8b-966a-5f50a8bccd2f,2024-11-20,be62de9f-fa5e-439f-baae-0e11f871d4a4,30,Cardoso,37,Beleza,244.22,4,976.88,Transferência Bancária
a3154caf-6172-4dbf-9361-d2ae96a3ef25,2024-07-19,40f22f22-d082-4e70-a0e5-5bf32841faa7,22,Oliveira das Pedras,7,Eletrônicos,112.96,2,225.92,Boleto
492e2e9d-946d-43cc-8af2-d5ae85c00f0f,2025-01-28,c825f6b8-15a1-4e32-8e7a-a4ad5be43ffd,52,da Rocha,18,Roupas,56.53,3,169.59,Pix
2e3ff542-e67c-438c-a9e0-463e3105428b,2024-02-20,09592d0a-081b-4622-9190-c2190c7fbc6d,64,Nascimento de Duarte,50,Esportes,185.85,4,743.4,Cartão de Débito
70633a33-cab5-4334-8440-3fdc81acc208,2024-06-01,bb9e2b65-a4bc-4f8f-b65a-75f94c40507a,53,Carvalho de Freitas,22,Eletrônicos,22.63,4,90.52,Boleto
c168b7a2-8401-40ae-8174-188aaa31e623,2024-10-17,9558a672-6e7e-4e9c-a2ab-b20751e52acb,59,Moreira do Galho,35,Esportes,282.62,1,282.62,Boleto
43c74507-97a7-4a67-a522-222c3aeba408,2025-01-12,424a1f9a-4ec2-4ce1-aee6-3a501487bc23,60,da Rosa,43,Alimentos,255.56,1,255.56,Boleto
ec4217fa-03f4-41e8-aa30-9d2451312dfc,2024-10-29,2801d119-503a-417d-8452-a7a0e09d1451,34,da Luz do Norte,10,Eletrônicos,457.68,4,1830.72,Cartão de Débito
0ce771d0-67fe-44dd-ae62-39998ac341ff,2024-08-25,3eb8b6d5-6b58-48d2-aa99-3c521ffbe9dd,26,Aragão da Prata,30,Beleza,421.37,5,2106.85,Pix
5f82b73a-a5cd-437e-8096-487297664d43,2024-03-10,67eec4e5-0c44-4064-a899-98c8463e57f6,50,Correia Paulista,27,Alimentos,406.38,4,1625.52,Cartão de Crédito
1758a5f6-66b4-40f1-9c3d-930e65b11c3f,2024-02-28,00b1a870-1e59-48f9-a6bc-092a053a3201,28,Moreira de Moreira,15,Beleza,367.19,4,1468.76,Pix
399429d7-f79b-43be-9e14-599018292a47,2024-12-15,8a7e1753-a8e9-4893-af00-48345c892674,19,Duarte de Vieira,33,Roupas,203.62,5,1018.1,Cartão de Crédito
ba17da3a-a8a8-4aab-a460-d52d9cd42847,2024-02-19,f5122daf-b293-4f20-9f7a-585e809d35da,50,Nunes de Costa,9,Roupas,486.11,4,1944.44,Transferência Bancária
da1242f0-e00f-451a-9aff-aff13b9350b9,2024-06-14,93a0dc4a-9857-4d6d-b960-8e1fa6bb0f1b,52,Almeida,20,Alimentos,53.11,2,106.22,Cartão de Crédito
af0e2baf-4182-4aa5-ba00-0026db59db6a,2024-10-17,42bf4ad2-86c3-4aa9-8be7-47115212eec7,60,Barros,15,Beleza,367.19,1,367.19,Cartão de Crédito
3941b553-f7db-4bf0-99b0-372ce051568e,2024-12-18,fdb52aca-f23f-40f0-993c-58777a9a6c98,26,Carvalho da Prata,17,Beleza,223.41,5,1117.05,Cartão de Débito
b5467718-b582-4dab-9d04-60894082b3e1,2025-01-31,69311bc1-50a7-4ed4-a3f9-f9d9f38f3697,61,Sales,4,Livros,242.76,4,971.04,Cartão de Crédito
1b56296b-9610-4e1c-834f-41c7009d1664,2024-04-02,23fc981a-8ae6-4841-bd75-00ca8c1594ca,45,da Cunha,8,Alimentos,476.04,4,1904.16,Transferência Bancária
e81a2e08-0958-4440-a75a-a410c8e5aac5,2024-08-22,7fdadfef-5615-421e-b91a-83855d5df966,50,Freitas,15,Beleza,367.19,1,367.19,Pix
1feac30a-1ab1-4758-a5c4-680ec5f37bdb,2024-04-28,8af525f0-6449-451b-8a16-37bfa76d438d,40,Moraes dos Dourados,28,Alimentos,165.47,3,496.41,Pix
fec2d5cc-0ead-45c0-b641-aa17e64ae62e,2024-08-16,d378a841-a5a7-4b7f-8a14-0e0a8c005f20,38,Martins,35,Esportes,282.62,5,1413.1,Cartão de Débito
2917fae6-413c-46ec-871b-a216186c2520,2024-11-04,3d6edb91-5291-4554-b63e-f8e07466cc22,38,Fernandes,17,Beleza,223.41,5,1117.05,Pix
81044215-f2c4-44d7-b1b0-105adfd73efe,2024-10-13,4cfe454a-9191-41ba-a94b-6f1b0613f556,24,Moraes,36,Eletrônicos,189.35,2,378.7,Pix
0f4ea393-51a7-4ad6-961d-93b0813bd19b,2024-04-21,2381a0af-cf4e-473d-afca-8e627fa5ae04,57,Gonçalves do Galho,15,Beleza,367.19,1,367.19,Pix
d68ac22e-b7d0-449e-bafb-ae22c859cbbf,2024-10-08,ed3f4fe6-9272-408e-9a1b-094a637bd4a1,61,Fernandes,18,Roupas,56.53,5,282.65,Boleto
23503d3a-d7a4-4fd8-98e3-cd3987039867,2024-09-19,d1c79977-eb8f-478f-aa74-7d7f901ebe80,33,Rocha de Pinto,35,Esportes,282.62,5,1413.1,Boleto
dd039b40-83e9-4a57-b93a-8de7d36e6463,2024-07-02,b2ae640a-b2a8-4337-a9ff-46df0ec591e8,49,Lopes,8,Alimentos,476.04,3,1428.12,Pix
8a5cf076-a83d-4a04-833b-a90799a82131,2025-02-12,f3bb2878-c2e6-490a-ad6f-0e40dc807679,43,da Mota de Mendes,36,Eletrônicos,189.35,5,946.75,Boleto
11afc146-286e-4aa3-840a-1cb61e5154a5,2024-03-05,881d370f-0c16-401c-8fbb-ae1f05c8cc51,33,Correia do Sul,17,Beleza,223.41,1,223.41,Cartão de Crédito
a447952f-2cd8-4f60-8a2d-6a9de65d0785,2024-12-23,6a24c9b9-1a11-47c9-a9da-0b2e4702636e,55,Aragão do Galho,21,Beleza,28.07,1,28.07,Cartão de Crédito
913f34af-bc94-47ba-be3a-9e2bb890ddbb,2024-06-17,fe7e2321-8770-4a29-be5a-d156066e27b5,40,Fogaça,50,Esportes,185.85,3,557.55,Boleto
81d9a7b4-e163-4377-838d-1be0b9d84153,2024-04-22,5e64dd94-eeb2-4852-a4e1-1e08c0885276,44,Rodrigues,1,Alimentos,220.3,4,881.2,Cartão de Crédito
70b5ce3d-644a-4343-9867-d9a94c22c96b,2024-12-02,75ad7268-b949-4913-b80b-092a27fe1d21,55,Costa de Gomes,43,Alimentos,255.56,2,511.12,Boleto
d6623a4c-bc05-4ea6-8c32-827d366b02f2,2024-08-16,9cc8ed1e-8a55-4360-942b-30d9566aa07e,57,Costa,23,Esportes,201.01,1,201.01,Transferência Bancária
8661fe05-1074-49df-965b-116cea5a8624,2024-05-27,d50dcf12-9afa-4846-9253-3751c2b4a295,56,Moura,20,Alimentos,53.11,2,106.22,Cartão de Crédito
0a178b76-8e75-4b30-8dd0-ecd15710af92,2024-05-09,7e46cf4c-ed28-43c3-9764-aaa58feaaac0,25,Pinto,24,Esportes,495.6,1,495.6,Transferência Bancária
27795205-1d7c-4549-a610-4ad411b39d7e,2024-09-21,648ae31a-e91a-4be3-b0fd-5573685f5522,21,Nascimento,18,Roupas,56.53,1,56.53,Cartão de Crédito
97070bef-20a7-47b7-984c-b2372489888c,2024-08-24,830a7879-ac4c-4ce6-9767-2be35deb1199,27,Gomes do Oeste,32,Livros,214.06,5,1070.3,Boleto
882e959e-c58e-4c1b-a64d-cf9362788ee8,2024-04-05,e4c63562-6575-40af-8402-4b2cf199415a,20,Fernandes,16,Roupas,167.91,3,503.73,Pix
94ed0ebc-484d-40c2-b97b-caa16d5af942,2024-07-30,1e1184b3-72ed-4636-a005-362be7f9bca4,47,Santos,6,Livros,372.96,2,745.92,Pix
5249f650-a019-4bda-b949-9f9be4d46e7a,2024-10-03,62953233-b956-47ed-8414-dc14542f0b34,54,Viana Paulista,20,Alimentos,53.11,5,265.55,Transferência Bancária
88c4cb00-c424-4902-8cb4-560bf63b2583,2024-12-14,30915d32-f7b1-458f-915a-77d367f364b1,28,Silveira das Flores,7,Eletrônicos,112.96,3,338.88,Boleto
348666f0-420d-40ea-a4c9-ef628ac026d7,2025-01-06,3be4e8e1-0a77-4a83-b04a-a7cdd820daf8,58,da Mata,18,Roupas,56.53,5,282.65,Cartão de Débito
7790f42c-038a-4a39-8834-25985ee12590,2024-07-13,10c0790f-0a8b-4b85-849a-8f364f5f4ed5,63,Ferreira do Campo,13,Alimentos,12.53,4,50.12,Pix
165add34-fac1-481d-b654-6693fc673fc0,2024-11-13,1f29e356-d2b7-4ba1-8d58-3aa74ed35c68,45,Nogueira do Sul,14,Esportes,272.71,4,1090.84,Boleto
f9dcfba1-bdec-409e-9112-b935e5951271,2024-07-26,87dcf13f-e9c2-4876-9ac6-f5531e5c10eb,34,Jesus de Peixoto,9,Roupas,486.11,4,1944.44,Transferência Bancária
4c1e2452-6e8c-43b4-a940-2ed0ee46e209,2024-12-29,1f31506e-17f5-4535-b78d-bd83c9b03a3a,28,Teixeira,3,Livros,425.62,3,1276.86,Boleto
6bf2f39f-1821-4f7b-833c-e1d04970a21c,2024-07-18,ce991572-5a68-418f-ba6b-5b7fde1946d6,37,Jesus,5,Beleza,16.78,5,83.9,Pix
da7927ea-1c64-4603-bc30-b0f38be499ad,2024-11-19,a2da00b2-8b93-478d-aae0-bccccc162c44,38,Castro,16,Roupas,167.91,1,167.91,Pix
12aa271e-836a-4c56-8a79-c1eaa4b62624,2024-10-05,343a4582-123d-418a-9a16-ce4f895211e6,38,Novaes,6,Livros,372.96,3,1118.88,Cartão de Débito
a0749d68-f345-4021-93be-efea0c6d7996,2024-12-20,5db16e47-44dd-48ee-b15c-4b2412bec310,45,Ferreira do Sul,45,Livros,467.68,2,935.36,Pix
bfa94783-c6c2-4730-ac4c-002a86425aa9,2024-03-18,8d2e3455-c2c8-4345-a3b7-8cc482bb304b,35,Cardoso,14,Esportes,272.71,4,1090.84,Pix
d7c8769b-a87e-4dfe-9f8d-3800455e1038,2025-02-16,f0cfb6c4-e44a-4149-9d32-fc81eecd8e7c,57,Pereira das Flores,25,Beleza,349.23,5,1746.15,Transferência Bancária
8d65ff7f-9c26-4b93-a6a1-382a9bcff54d,2024-06-16,0863e508-86d5-4ec6-8c74-69d90176cfba,26,Porto Verde,50,Esportes,185.85,1,185.85,Cartão de Crédito
2fa5afa6-9f11-46f9-bd64-7dd69c9a1da3,2025-02-10,59d94373-ced9-4f72-9f0c-0d84b5906ba0,60,da Costa,43,Alimentos,255.56,4,1022.24,Cartão de Débito
dcd0e56a-fdcf-463f-bb15-a1495b9bd640,2024-12-15,90300fcc-70dd-4c50-9134-450149b339d5,60,Castro de Cunha,23,Esportes,201.01,1,201.01,Pix
fd0e7f39-7658-446b-b51c-a26e96120413,2025-01-01,fa6d9039-4650-4014-b7fb-f3c03e793d6d,45,Teixeira,31,Eletrônicos,35.3,3,105.9,Pix
0ac27254-0e5a-4320-9332-7c0a0c455f3e,2024-10-26,eb4c983a-0dc5-46ea-be41-e16719b2232a,60,Almeida de Minas,25,Beleza,349.23,2,698.46,Cartão de Débito
8e0042fc-71a0-469a-8dda-b2d5be661b23,2025-01-20,fef654ab-3740-44b8-9353-088bd69f37dd,60,Vieira,6,Livros,372.96,2,745.92,Boleto
41ba9100-03d2-40ca-abcc-277c670391f4,2024-06-07,3206f3f3-65b9-48de-b1b3-f468794d1b74,51,Farias,3,Livros,425.62,5,2128.1,Pix
7f0ae47d-7327-41dc-8109-d597a35c4729,2024-03-14,e097dec9-1b77-454f-b2d4-4c7f8982853c,24,Moreira,31,Eletrônicos,35.3,1,35.3,Cartão de Crédito
92103a49-020b-462b-b572-14560ff7b4dc,2024-07-11,9626d176-0057-4db1-9598-e3f9f78e8e57,53,das Neves,9,Roupas,486.11,3,1458.33,Pix
e7f5c0b4-93e9-4618-9c1b-1f271ac2e09d,2024-12-29,9c4a9f01-bc09-4e2a-8edb-7b8973debb4e,50,Novaes Grande,32,Livros,214.06,4,856.24,Pix
b0f75bc5-b222-4efe-8390-3c4bde323959,2024-10-18,fa09080a-4803-437b-b044-46515457a94e,45,Viana,13,Alimentos,12.53,2,25.06,Cartão de Crédito
7c961afe-9fe6-4145-8242-bf68df93b3f8,2024-09-22,b2896d60-c62d-4d18-92c0-7e9f5021222a,58,Azevedo de Cardoso,50,Esportes,185.85,5,929.25,Boleto
381e5f25-9806-4d90-a5bf-a9c405595097,2024-09-11,c72efe6f-6dba-4472-b0fd-21e95b1afeab,51,da Mota,45,Livros,467.68,1,467.68,Boleto
10f52c9b-3148-4295-89be-dbb4fd643e7d,2024-06-01,bdcfcc0c-553c-47a3-9477-dc4be1803437,46,Moraes Paulista,24,Esportes,495.6,2,991.2,Boleto
17cdbf0a-5dd5-4eec-8c0d-87d07081453f,2024-12-06,b05541f0-116e-4865-9e22-2b0ccfc7ca86,20,Rodrigues de Minas,36,Eletrônicos,189.35,4,757.4,Cartão de Débito
b17c1c39-ad81-4eef-b9f3-3d0cfa653b8a,2025-01-10,18ef3ce4-7c07-404a-8742-ea1e6c721023,21,Nogueira,16,Roupas,167.91,4,671.64,Transferência Bancária
759bc7c5-ea90-47ee-af54-6741aa9a0291,2025-01-11,eeff517d-5e57-449b-8d3a-4f80562ed2bb,53,Azevedo,36,Eletrônicos,189.35,5,946.75,Transferência Bancária
8460542d-b47e-4565-afe0-88adee8c3688,2024-03-10,3e45483e-d735-4fb1-8812-6eb111c05dfd,44,Novaes,50,Esportes,185.85,5,929.25,Cartão de Débito
20991a21-70ba-4a45-9c2f-6271a712b9db,2024-06-22,934662d8-7154-4d44-a84c-fd2e7ba5b0d7,24,da Rocha,27,Alimentos,406.38,5,2031.9,Cartão de Crédito
3818ba92-5b00-496a-b9a3-18281a85e4f1,2024-12-21,c33561cb-21ac-4f31-ba07-9696489b4dba,61,Martins de Minas,23,Esportes,201.01,5,1005.05,Cartão de Débito
1719acbc-1008-4c77-8e3f-b46f2d04b568,2024-03-12,cabd737a-8a60-4385-b3a9-61d7aafe49dd,36,Rodrigues,16,Roupas,167.91,3,503.73,Pix
478cfc50-895c-414b-b901-55a23f318c75,2024-06-03,3c4df124-6885-4d1e-8b62-e8041e599970,38,Fernandes do Campo,11,Beleza,116.28,4,465.12,Cartão de Crédito
84b4b824-f15a-42e2-bccf-2dcf92f52052,2024-04-24,22d18cb9-66fc-48e8-b396-5db00e2461f7,19,Vieira,48,Beleza,103.8,4,415.2,Boleto
739b656b-3151-47eb-b38b-08f67ac6669b,2024-10-31,3b46313c-7bd8-465d-a093-5524ca967f3d,24,Cavalcanti,27,Alimentos,406.38,4,1625.52,Cartão de Crédito
8078b334-9207-4049-88bd-461d891828a0,2025-01-21,30afe95c-d478-443b-813d-104b8a49df09,50,da Rocha da Serra,6,Livros,372.96,5,1864.8,Cartão de Débito
56ae6e26-1c3c-4262-9793-90d1e5f302ab,2024-07-03,7f25398b-f360-4d8c-9677-80f2d182d5ea,46,Santos,10,Eletrônicos,457.68,5,2288.4,Transferência Bancária
9b6f7586-895d-47af-9f7f-83eba5472154,2025-02-14,89c10a37-f014-412c-a8bb-07aff0fa00cd,47,Pires,32,Livros,214.06,1,214.06,Pix
e26db396-a6ca-4f57-9443-e74ea72262f5,2024-03-13,368ffc17-99db-4ce9-ac3f-4a661999cead,61,da Rosa,40,Livros,427.83,4,1711.32,Cartão de Débito
5eec3406-ad4c-40d7-a380-f52c5679c98f,2024-10-01,55cecea7-2fe7-443d-990e-612a5338d300,58,Rezende,30,Beleza,421.37,3,1264.11,Boleto
e0fe2586-4967-40dd-8c63-f1a7408c154a,2024-06-15,8e0e258e-846a-4f84-8298-a4fda2b05785,57,Costa do Campo,10,Eletrônicos,457.68,2,915.36,Cartão de Débito
f6e23bb9-a744-4579-abed-1e24a15fb78b,2025-01-01,9466d9d7-a72f-4654-84a4-a49dc8580b12,57,Nogueira,44,Eletrônicos,127.27,5,636.35,Cartão de Débito
4945a408-4024-4c95-ad5e-afd81452b3ba,2024-08-28,a8846fc5-0dbb-4bd2-b256-de4ff43804ab,37,Mendes de da Cruz,19,Roupas,214.44,2,428.88,Transferência Bancária
5fb14d2d-e5bf-464d-b119-0fe0d8d0cd6b,2024-06-06,ee400444-0dec-42b7-8381-e2ed800a9f0c,24,Aragão da Praia,1,Alimentos,220.3,4,881.2,Transferência Bancária
359b461f-ff2f-4f68-9915-a9e0d98e01cb,2024-07-28,89ade238-ad11-4482-a9cd-717111d2dc21,30,Farias do Norte,40,Livros,427.83,2,855.66,Pix
008cdc99-ee94-4bf0-86fe-f892aab997de,2024-10-22,c39fcf19-ba11-4956-844a-5c78f0e4e480,37,Lopes de Moura,26,Roupas,24.28,5,121.4,Boleto
5db8edbb-e4a0-495b-8d3b-54939e477b26,2025-01-15,14dc1863-5f22-461b-93bc-3573ab82821b,63,Alves,12,Roupas,498.33,2,996.66,Pix
b04aad1a-7e73-4d21-8f81-7a8c6e4da805,2024-09-11,635672e2-cb1e-4479-b4b5-d28236964a60,52,Cunha,42,Esportes,156.52,3,469.56,Pix
3a627914-5c6c-4b44-a542-63239dc1d496,2024-06-26,f700b75b-5089-47da-a0ae-04503f1b5d4b,35,Gonçalves,32,Livros,214.06,5,1070.3,Cartão de Crédito
25513c1e-a7f7-4d20-a3bc-8ba0556e1436,2025-02-05,0ed3f8e7-bc40-4030-a6a3-5bedffb18e31,28,Moraes,20,Alimentos,53.11,5,265.55,Boleto
47875ab3-3cd0-4de7-aa83-af85cb0547ef,2025-02-05,ade08198-5a0d-42aa-a005-7d4b788a611f,38,Cunha,15,Beleza,367.19,3,1101.57,Cartão de Débito
43324d5b-5ab8-42f2-a3d2-54965aabeac7,2024-04-08,2051d8e2-276d-47df-98e1-c8fd85058e79,49,Almeida da Praia,2,Esportes,244.18,3,732.54,Cartão de Débito
6052fae5-8a0d-4c09-a4b5-cd266b9e0912,2025-02-08,bc22df3e-cb95-401d-97d1-686bef37b24f,32,Teixeira de Pereira,43,Alimentos,255.56,2,511.12,Cartão de Crédito
ad0bf1ed-61ab-4261-baa9-eff092a31669,2024-06-20,8d589952-93f5-4ff4-a25f-89284e135c1b,55,Fernandes das Flores,16,Roupas,167.91,5,839.55,Transferência Bancária
7e0a4a1d-b4e1-44f4-905e-dd78bfbc7750,2024-09-23,b016c6aa-b01f-4dfd-9cf6-897a994cfe8e,46,Novaes,23,Esportes,201.01,2,402.02,Pix
7d5c1631-a4a6-4f95-95b5-9ab6c51883c9,2024-10-02,669eb541-11ac-4355-a79e-b4557c7fe58c,50,Duarte,24,Esportes,495.6,3,1486.8,Pix
0f6aa19c-2760-47e7-9404-9290085ecec9,2024-08-13,b0aa70cb-ab31-4ef6-9615-7e48eec972cc,40,Barros de Oliveira,39,Roupas,275.85,1,275.85,Boleto
c8322b0c-0a56-4441-8913-30866941f0ef,2024-04-27,2c839b4c-f82c-4f8e-82cb-4a713536f8a6,42,Fogaça,3,Livros,425.62,2,851.24,Cartão de Débito
5e2893ac-06e5-4ab1-93b3-20afbbb2517b,2024-05-24,e2ef0c8b-1ab2-4367-96b8-dfaf749ee517,53,Azevedo de Carvalho,37,Beleza,244.22,4,976.88,Cartão de Débito
0bb2c636-96de-42b1-acb2-56bdce127a7a,2024-07-02,0d84ee83-167c-46b9-99aa-72687a3aa464,28,Lima de Moreira,24,Esportes,495.6,5,2478.0,Transferência Bancária
af658ea6-f67e-49e0-8bd7-df4510e71961,2024-10-20,b49114f0-a5a5-4541-98e7-fc5002c65f7a,41,Dias,45,Livros,467.68,2,935.36,Boleto
5c8b05a5-7702-4faf-8089-6374d752a59b,2024-04-03,20a52f9f-dafa-47af-89fe-3c34c11c855a,31,Mendes,42,Esportes,156.52,3,469.56,Boleto
3f123977-bc6c-46d9-a428-f6fbed210e57,2024-10-13,afedafbe-b933-4b40-8745-30b9f8b72e53,41,Carvalho,42,Esportes,156.52,2,313.04,Cartão de Crédito
99a93cec-e46c-4025-8438-5b927a4fae4b,2025-01-19,72e7c9c8-02b6-4add-845c-b1f739f609c8,57,Campos,32,Livros,214.06,5,1070.3,Cartão de Crédito
ad199724-f84a-4884-8c26-11a9f9825c84,2024-09-18,93c0195e-28d5-4416-9b01-8f709b36fdf9,26,Carvalho,41,Roupas,74.54,4,298.16,Cartão de Crédito
f6aa7e5a-9c4c-4008-bdb5-0c01159b5d8b,2024-03-17,9f47e1df-af7d-48b7-9a1c-45041053b3c7,35,Costela,45,Livros,467.68,1,467.68,Cartão de Débito
f29b6bc3-3efb-41c7-88e0-ce014b86e057,2024-12-27,e7698bfa-c568-4f10-a87a-e4589070b142,55,Alves,10,Eletrônicos,457.68,1,457.68,Cartão de Crédito
dde2bc91-5bb9-423a-9cd2-cb988cd03cb1,2024-10-17,a7f6d15f-83be-4348-8018-6993614a19b6,57,da Mota das Pedras,2,Esportes,244.18,5,1220.9,Cartão de Crédito
285fb5b2-c0cf-4ee7-9a43-05e2a6617a26,2024-02-22,f9215c19-f2bc-43ec-a6b9-9c75c65333cd,46,Cardoso do Galho,33,Roupas,203.62,1,203.62,Boleto
b78ceff5-9590-4e58-98b4-c36b4d87f7d7,2024-05-31,b759bce0-9a5f-4626-b025-b668f42618a8,36,Monteiro do Norte,8,Alimentos,476.04,3,1428.12,Transferência Bancária
6b886399-48b3-4a12-89fb-b69fc3892a68,2024-05-08,2a89db67-9ba5-49ee-b38c-5e2b1f7dcbb3,23,da Conceição de Goiás,38,Beleza,296.32,3,888.96,Transferência Bancária
f69fd835-8b23-4542-a6b6-8890f904aa28,2024-11-28,a7213f47-9dcf-4a20-9b8c-ea6f7d70ac15,26,Barros,22,Eletrônicos,22.63,3,67.89,Boleto
1ea97bc9-f36f-4cd0-bd2d-2524396ad7c0,2024-11-18,ad54b04b-d96f-42e7-9d0a-2c33a2e70a72,20,Freitas Verde,29,Esportes,363.33,2,726.66,Transferência Bancária
ba2435de-5ae3-4fa5-a0d1-99b24452ba74,2024-10-29,162e6cd8-0ecf-4bda-a6a1-86126382acc1,20,Teixeira de Porto,1,Alimentos,220.3,2,440.6,Transferência Bancária
48c60d18-0f2f-48e2-8d77-c245cb82379d,2024-07-16,ced19f3c-1a72-45e7-8ab5-df88bf353ca8,65,Ferreira,23,Esportes,201.01,1,201.01,Pix
b05b9c18-9acc-4d25-a8e1-22f69ed58e00,2024-12-19,3f1e8283-ef3c-41e3-8ad5-fe2f0b9c89bc,63,da Rocha,41,Roupas,74.54,1,74.54,Cartão de Débito
889941f0-962e-4893-9324-b330ed646443,2024-04-03,f5c18deb-e8bc-4897-a821-95cf41f1389f,65,Alves,45,Livros,467.68,3,1403.04,Pix
9fb5bd47-0879-42ea-b6e0-8a1be5a36a44,2024-11-23,d4ff1263-2a7d-4cd8-abe3-c6cc2496f69c,64,Gomes de Moura,28,Alimentos,165.47,4,661.88,Boleto
c7e13a5e-f984-4f26-8c59-57dcfc0691d3,2024-07-09,9764f9e1-6bcc-4d20-ab07-271c324ca814,47,Ferreira do Sul,50,Esportes,185.85,2,371.7,Cartão de Débito
3612b532-a10a-4800-9664-d50b8cd5523c,2024-07-14,503e978b-9b16-45f6-9592-4418f78c5967,60,da Luz Paulista,47,Esportes,132.19,4,528.76,Pix
86d6320b-c53c-4278-83ca-d5ed0676dde4,2024-02-26,d4f3ea58-c431-4e55-8686-e5be48690a6d,58,Carvalho,50,Esportes,185.85,1,185.85,Boleto
9b5b809c-8237-4e7a-8809-b7b03446e686,2025-02-04,be9bfbb9-5590-4a7a-baf6-975abd302e73,22,da Rosa,23,Esportes,201.01,1,201.01,Cartão de Débito
ac90914c-2fc0-4595-9840-fb1df0638abc,2024-09-27,de72ec67-6c71-4fae-97ab-07394e093568,36,Santos de Nunes,37,Beleza,244.22,5,1221.1,Boleto
2941e454-47e7-43c7-abd2-b5ad9c194fe0,2024-07-10,430cf6d7-6c98-48b2-84af-40517cf2eef0,61,Correia,47,Esportes,132.19,3,396.57,Transferência Bancária
9aca9096-8e9d-477b-ac3a-f8fd2ed8b97d,2024-02-23,c206c7a8-d6de-4da7-8b49-83c8452ef45d,19,Dias da Prata,43,Alimentos,255.56,4,1022.24,Transferência Bancária
f9387451-f6fa-4899-bdf6-d04fd83ea2e7,2024-07-26,c2f45177-087b-4013-afb4-df67a584fdf9,32,Rezende de da Paz,49,Eletrônicos,368.59,5,1842.95,Transferência Bancária
1e7194bb-f038-4877-a4c1-5d126a673e0f,2024-03-25,9a6411e1-7f1b-4f35-a0b2-a9921a9616dd,28,Azevedo do Galho,25,Beleza,349.23,2,698.46,Pix
48d30470-55e9-428f-9002-69b1b4949dca,2024-07-24,ad5fc189-7cb0-437e-b50f-3466adb29cd7,20,Duarte Paulista,48,Beleza,103.8,1,103.8,Cartão de Débito
c1c38f67-18f8-4c92-8bd4-473ebfc70a81,2024-03-24,2193438d-de93-4cb1-8f03-a5f637ff3d33,38,Rezende do Oeste,46,Beleza,135.55,4,542.2,Transferência Bancária
66af8895-b598-4fef-b26e-57f6648bdf7a,2024-07-04,4c16bbea-c062-4d1f-a7b3-443d46dccc69,28,Peixoto da Prata,35,Esportes,282.62,1,282.62,Pix
9fb9a593-4ffa-4936-a35d-2ce824b2dfcb,2024-03-04,8a53e13a-f6e7-4155-bc57-14d560ced7c6,62,Mendes,9,Roupas,486.11,2,972.22,Cartão de Crédito
3fc7f376-d479-4b09-88c0-b44cc1350551,2025-01-17,3c20391b-67e8-4b31-8698-9ef1c54a4571,31,da Conceição,2,Esportes,244.18,1,244.18,Boleto
6a0c420a-f10f-4738-8b99-ee8353ef23eb,2024-08-22,14df7f5c-3691-4128-9a4a-c4110d41c3cd,61,Gomes de Goiás,26,Roupas,24.28,3,72.84,Cartão de Débito
f3a8dadf-0483-4014-a5e8-5ede0b603230,2024-12-11,ccec3d55-efbe-4bae-8b61-a7867b9fe5cd,44,Castro Paulista,9,Roupas,486.11,3,1458.33,Cartão de Crédito
1f615f7b-d5aa-4d40-b7c7-3b958a9fdaf0,2024-03-15,09149307-47ec-4687-9130-a2c2b4bc6fd0,34,da Mata do Galho,21,Beleza,28.07,4,112.28,Cartão de Crédito
891b8ce6-8846-41a2-8dbc-8e529d2bf556,2024-12-05,95bf0274-23a8-41da-8185-3712ed48b172,57,Peixoto,45,Livros,467.68,5,2338.4,Pix
f57ed6da-1fdf-45ec-850d-cc12ac5b2e91,2024-04-22,095e85da-f5f3-4b35-9102-5d1d0e9e269f,41,Mendes Alegre,44,Eletrônicos,127.27,2,254.54,Cartão de Crédito
aa183f5e-ad71-495b-a16c-24308378dbc6,2024-06-22,9dc660a6-e350-4def-b056-7298d56829b5,37,Melo de Cardoso,18,Roupas,56.53,2,113.06,Transferência Bancária
6db7968a-91ee-4032-aaf1-82e485320c9d,2024-05-22,cf6c699e-1029-4ccd-9832-b7feb0638dbf,40,Gomes,7,Eletrônicos,112.96,5,564.8,Cartão de Crédito
3ba001eb-fb04-425e-96f1-4c59814c29fe,2024-03-02,d875fcd3-6a32-4e16-b978-add9bb45cbbe,48,da Cruz da Praia,44,Eletrônicos,127.27,2,254.54,Boleto
